	182	-0.001895
	183	0.000001
	184	-0.000094
	185	-0.000248
	186	-0.000438
	187	-0.000686
	188	-0.001204
	189	-0.002633
	190	0.000001
	191	-0.000067
	192	-0.000179
	193	-0.000316
	194	-0.000498
	195	-0.000866
	196	-0.002030
	197	0.000001
	198	-0.000051
	199	-0.000141
	200	-0.000256
	201	-0.000410
	202	-0.000728
	203	-0.001971
	204	0.000001
	205	-0.000094
	206	-0.000249
	207	-0.000439
	208	-0.000691
	209	-0.001214
	210	-0.002748
	211	0.000001
	212	-0.000067
	213	-0.000180
	214	-0.000318
	215	-0.000500
	216	-0.000874
	217	-0.002039
	218	0.000001
	219	-0.000051
	220	-0.000142
	221	-0.000258
	222	-0.000413
	223	-0.000736
	224	-0.002004
	225	0.000002
	226	-0.000095
	227	-0.000250
	228	-0.000442
	229	-0.000695
	230	-0.001221
	231	-0.002741
	232	0.000001
	233	-0.000068
	234	-0.000181
	235	-0.000320
	236	-0.000504
	237	-0.000879
	238	-0.002049
	239	0.000002
	240	-0.000051
	241	-0.000142
	242	-0.000259
	243	-0.000416
	244	-0.000740
	245	-0.002004
	246	0.000002
	247	-0.000096
	248	-0.000252
	249	-0.000444
	250	-0.000700
	251	-0.001228
	252	-0.002738
	253	0.000002
	254	-0.000068
	255	-0.000183
	256	-0.000322
	257	-0.000507
	258	-0.000884
	259	-0.002045
	260	0.000002
	261	-0.000052
	262	-0.000143
	263	-0.000260
	264	-0.000419
	265	-0.000745
	266	-0.001999
	267	0.000002
	268	-0.000097
	269	-0.000254
	270	-0.000448
	271	-0.000705
	272	-0.001235
	273	-0.002721
	274	0.000002
	275	-0.000069
	276	-0.000184
	277	-0.000325
	278	-0.000512
	279	-0.000890
	280	-0.002035
	281	0.000002
	282	-0.000052
	283	-0.000144
	284	-0.000262
	285	-0.000423
	286	-0.000750
	287	-0.001987
	288	0.000003
	289	-0.000098
	290	-0.000257
	291	-0.000452
	292	-0.000711
	293	-0.001243
	294	-0.002697
	295	0.000002
	296	-0.000070
	297	-0.000186
	298	-0.000328
	299	-0.000516
	300	-0.000895
	301	-0.002018
	302	0.000003
	303	-0.000053
	304	-0.000145
	305	-0.000265
	306	-0.000427
	307	-0.000756
	308	-0.001971
	309	0.000003
	310	-0.000100
	311	-0.000261
	312	-0.000456
	313	-0.000718
	314	-0.001250
	315	-0.002669
	316	0.000003
	317	-0.000071
	318	-0.000189
	319	-0.000332
	320	-0.000522
	321	-0.000901
	322	-0.001999
	323	0.000003
	324	-0.000053
	325	-0.000147
	326	-0.000267
	327	-0.000432
	328	-0.000763
	329	-0.001953
	330	0.000004
	331	-0.000102
	332	-0.000265
	333	-0.000461
	334	-0.000725
	335	-0.001259
	336	-0.002639
	337	0.000003
	338	-0.000072
	339	-0.000192
	340	-0.000336
	341	-0.000527
	342	-0.000907
	343	-0.001977
	344	0.000004
	345	-0.000054
	346	-0.000149
	347	-0.000270
	348	-0.000437
	349	-0.000770
	350	-0.001933
	351	0.000005
	352	-0.000104
	353	-0.000270
	354	-0.000468
	355	-0.000733
	356	-0.001269
	357	-0.002606
	358	0.000004
	359	-0.000074
	360	-0.000196
	361	-0.000341
	362	-0.000534
	363	-0.000914
	364	-0.001954
	365	0.000005
	366	-0.000055
	367	-0.000151
	368	-0.000274
	369	-0.000443
	370	-0.000778
	371	-0.001913
	372	0.000006
	373	-0.000107
	374	-0.000277
	375	-0.000475
	376	-0.000743
	377	-0.001279
	378	-0.002573
	379	0.000004
	380	-0.000076
	381	-0.000201
	382	-0.000346
	383	-0.000541
	384	-0.000921
	385	-0.001929
	386	0.000005
	387	-0.000056
	388	-0.000154
	389	-0.000278
	390	-0.000450
	391	-0.000788
	392	-0.001893
	393	0.000007
	394	-0.000110
	395	-0.000285
	396	-0.000483
	397	-0.000753
	398	-0.001290
	399	-0.002539
	400	0.000005
	401	-0.000078
	402	-0.000206
	403	-0.000353
	404	-0.000548
	405	-0.000928
	406	-0.001903
	407	0.000006
	408	-0.000056
	409	-0.000157
	410	-0.000283
	411	-0.000458
	412	-0.000799
	413	-0.001874
	414	0.000008
	415	-0.000114
	416	-0.000294
	417	-0.000493
	418	-0.000764
	419	-0.001302
	420	-0.002503
	421	0.000006
	422	-0.000080
	423	-0.000213
	424	-0.000360
	425	-0.000556
	426	-0.000935
	427	-0.001874
	428	0.000008
	429	-0.000057
	430	-0.000161
	431	-0.000288
	432	-0.000467
	433	-0.000810
	434	-0.001854
	435	0.000010
	436	-0.000118
	437	-0.000306
	438	-0.000505
	439	-0.000776
	440	-0.001313
	441	-0.002465
	442	0.000007
	443	-0.000082
	444	-0.000221
	445	-0.000368
	446	-0.000564
	447	-0.000941
	448	-0.001841
	449	0.000009
	450	-0.000057
	451	-0.000165
	452	-0.000293
	453	-0.000475
	454	-0.000822
	455	-0.001833
	456	0.000012
	457	-0.000122
	458	-0.000320
	459	-0.000517
	460	-0.000787
	461	-0.001323
	462	-0.002422
	463	0.000009
	464	-0.000084
	465	-0.000230
	466	-0.000377
	467	-0.000571
	468	-0.000943
	469	-0.001801
	470	0.000012
	471	-0.000057
	472	-0.000169
	473	-0.000297
	474	-0.000483
	475	-0.000831
	476	-0.001807
	477	0.000015
	478	-0.000125
	479	-0.000336
	480	-0.000530
	481	-0.000796
	482	-0.001327
	483	-0.002368
	484	0.000011
	485	-0.000085
	486	-0.000240
	487	-0.000385
	488	-0.000576
	489	-0.000940
	490	-0.001749
	491	0.000015
	492	-0.000055
	493	-0.000171
	494	-0.000300
	495	-0.000487
	496	-0.000836
	497	-0.001770
	498	0.000019
	499	-0.000127
	500	-0.000351
	501	-0.000542
	502	-0.000800
	503	-0.001321
	504	-0.002297
	505	0.000014
	506	-0.000084
	507	-0.000248
	508	-0.000390
	509	-0.000575
	510	-0.000927
	511	-0.001680
	512	0.000019
	513	-0.000050
	514	-0.000170
	515	-0.000297
	516	-0.000484
	517	-0.000830
	518	-0.001714
	519	0.000024
	520	-0.000123
	521	-0.000362
	522	-0.000548
	523	-0.000793
	524	-0.001295
	525	-0.002197
	526	0.000018
	527	-0.000079
	528	-0.000251
	529	-0.000390
	530	-0.000563
	531	-0.000898
	532	-0.001583
	533	0.000025
	534	-0.000042
	535	-0.000162
	536	-0.000287
	537	-0.000467
	538	-0.000803
	539	-0.001624
	540	0.000031
	541	-0.000110
	542	-0.000360
	543	-0.000540
	544	-0.000765
	545	-0.001237
	546	-0.002050
	547	0.000023
	548	-0.000067
	549	-0.000243
	550	-0.000377
	551	-0.000534
	552	-0.000843
	553	-0.001448
	554	0.000032
	555	-0.000029
	556	-0.000145
	557	-0.000263
	558	-0.000429
	559	-0.000743
	560	-0.001480
	561	0.000042
	562	-0.000082
	563	-0.000332
	564	-0.000508
	565	-0.000704
	566	-0.001131
	567	-0.001840
	568	0.000031
	569	-0.000043
	570	-0.000213
	571	-0.000341
	572	-0.000477
	573	-0.000750
	574	-0.001263
	575	0.000043
	576	-0.000008
	577	-0.000113
	578	-0.000219
	579	-0.000360
	580	-0.000636
	581	-0.001261
	582	0.000055
	583	-0.000032
	584	-0.000264
	585	-0.000430
	586	-0.000591
	587	-0.000951
	588	-0.001536
	589	0.000041
	590	-0.000001
	591	-0.000149
	592	-0.000266
	593	-0.000378
	594	-0.000605
	595	-0.001010
	596	0.000058
	597	0.000025
	598	-0.000060
	599	-0.000147
	600	-0.000256
	601	-0.000476
	602	-0.000964
	603	0.000073
	604	0.000050
	605	-0.000136
	606	-0.000288
	607	-0.000420
	608	-0.000707
	609	-0.001158
	610	0.000054
	611	0.000062
	612	-0.000042
	613	-0.000141
	614	-0.000230
	615	-0.000400
	616	-0.000698
	617	0.000077
	618	0.000071
	619	0.000017
	620	-0.000047
	621	-0.000118
	622	-0.000258
	623	-0.000575
	624	0.000100
	625	0.000176
	626	0.000065
	627	-0.000066
	628	-0.000172
	629	-0.000346
	630	-0.000663
	631	0.000072
	632	0.000159
	633	0.000126
	634	0.000055
	635	-0.000018
	636	-0.000120
	637	-0.000290
	638	0.000105
	639	0.000139
	640	0.000129
	641	0.000098
	642	0.000064
	643	0.000015
	644	-0.000120
	645	0.000117
	646	0.000319
	647	0.000308
	648	0.000239
	649	0.000161
	650	0.000082
	651	-0.000084
	652	0.000083
	653	0.000290
	654	0.000331
	655	0.000272
	656	0.000192
	657	0.000152
	658	0.000083
	659	0.000123
	660	0.000255
	661	0.000296
	662	0.000249
	663	0.000191
	664	0.000177
	665	0.000178
	666	0.000151
	667	0.000557
	668	0.000628
	669	0.000524
	670	0.000410
	671	0.000392
	672	0.000364
	673	0.000109
	674	0.000420
	675	0.000501
	676	0.000461
	677	0.000405
	678	0.000447
	679	0.000451
	680	0.000164
	681	0.000343
	682	0.000407
	683	0.000387
	684	0.000378
	685	0.000470
	686	0.000622
	687	0.000227
	688	0.000884
	689	0.001167
	690	0.001082
	691	0.000799
	692	0.000670
	693	0.000586
	694	0.000159
	695	0.000559
	696	0.000723
	697	0.000744
	698	0.000714
	699	0.000802
	700	0.000833
	701	0.000243
	702	0.000437
	703	0.000513
	704	0.000522
	705	0.000553
	706	0.000738
	707	0.001065
	708	0.000346
	709	0.001190
	710	0.001641
	711	0.001841
	712	0.001578
	713	0.001237
	714	0.000957
	715	0.000235
	716	0.000743
	717	0.000827
	718	0.000869
	719	0.000829
	720	0.000886
	721	0.000986
	722	0.000352
	723	0.000616
	724	0.000572
	725	0.000509
	726	0.000461
	727	0.000526
	728	0.000846
	729	0.000520
	730	0.001565
	731	0.001630
	732	0.001617
	733	0.001472
	734	0.001320
	735	0.001060
	736	0.000344
	737	0.001054
	738	0.000979
	739	0.000801
	740	0.000681
	741	0.000649
	742	0.000656
	743	0.000249
	744	0.000787
	745	0.000692
	746	0.000509
	747	0.000405
	748	0.000381
	749	0.000467
	750	-0.000145
	751	-0.000866
	752	-0.001616
	753	-0.001716
	754	-0.002105
	755	-0.002448
	756	-0.001231
	757	-0.000132
	758	-0.001067
	759	-0.002526
	760	-0.003363
	761	-0.005076
	762	-0.008333
	763	-0.003977
	764	-0.000066
	765	-0.000688
	766	-0.001688
	767	-0.002494
	768	-0.003975
	769	-0.007755
	770	-0.003102
	771	-0.000045
	772	-0.000190
	773	-0.000403
	774	-0.000549
	775	-0.000894
	776	-0.002073
	777	-0.001851
	778	-0.000039
	779	-0.000171
	780	-0.000353
	781	-0.000476
	782	-0.000769
	783	-0.001899
	784	-0.001570
	785	-0.000020
	786	-0.000112
	787	-0.000227
	788	-0.000313
	789	-0.000506
	790	-0.001423
	791	-0.001016
	792	-0.000045
	793	-0.000192
	794	-0.000406
	795	-0.000564
	796	-0.000963
	797	-0.002890
	798	-0.002186
	799	-0.000040
	800	-0.000171
	801	-0.000360
	802	-0.000503
	803	-0.000855
	804	-0.002523
	805	-0.001938
	806	-0.000021
	807	-0.000115
	808	-0.000237
	809	-0.000336
	810	-0.000560
	811	-0.001708
	812	-0.001227
	813	-0.000044
	814	-0.000193
	815	-0.000407
	816	-0.000567
	817	-0.000970
	818	-0.003012
	819	-0.002317
	820	-0.000039
	821	-0.000171
	822	-0.000358
	823	-0.000504
	824	-0.000873
	825	-0.002933
	826	-0.002093
	827	-0.000021
	828	-0.000115
	829	-0.000235
	830	-0.000332
	831	-0.000553
	832	-0.001731
	833	-0.001271
	834	-0.000044
	835	-0.000193
	836	-0.000407
	837	-0.000568
	838	-0.000976
	839	-0.003176
	840	-0.002372
	841	-0.000039
	842	-0.000171
	843	-0.000359
	844	-0.000502
	845	-0.000863
	846	-0.002822
	847	-0.002097
	848	-0.000021
	849	-0.000115
	850	-0.000236
	851	-0.000333
	852	-0.000552
	853	-0.001735
	854	-0.001287
	855	-0.000044
	856	-0.000194
	857	-0.000408
	858	-0.000567
	859	-0.000969
	860	-0.003111
	861	-0.002366
	862	-0.000039
	863	-0.000172
	864	-0.000360
	865	-0.000503
	866	-0.000860
	867	-0.002817
	868	-0.002101
	869	-0.000021
	870	-0.000116
	871	-0.000237
	872	-0.000334
	873	-0.000551
	874	-0.001722
	875	-0.001289
	876	-0.000045
	877	-0.000196
	878	-0.000409
	879	-0.000568
	880	-0.000965
	881	-0.003081
	882	-0.002365
	883	-0.000040
	884	-0.000174
	885	-0.000362
	886	-0.000504
	887	-0.000857
	888	-0.002787
	889	-0.002100
	890	-0.000021
	891	-0.000117
	892	-0.000239
	893	-0.000335
	894	-0.000550
	895	-0.001708
	896	-0.001290
	897	-0.000045
	898	-0.000198
	899	-0.000412
	900	-0.000570
	901	-0.000962
	902	-0.003037
	903	-0.002358
	904	-0.000040
	905	-0.000175
	906	-0.000365
	907	-0.000507
	908	-0.000855
	909	-0.002754
	910	-0.002096
	911	-0.000021
	912	-0.000118
	913	-0.000242
	914	-0.000338
	915	-0.000551
	916	-0.001689
	917	-0.001290
	918	-0.000045
	919	-0.000200
	920	-0.000416
	921	-0.000572
	922	-0.000959
	923	-0.002989
	924	-0.002349
	925	-0.000040
	926	-0.000178
	927	-0.000369
	928	-0.000510
	929	-0.000853
	930	-0.002715
	931	-0.002089
	932	-0.000021
	933	-0.000120
	934	-0.000245
	935	-0.000341
	936	-0.000552
	937	-0.001669
	938	-0.001289
	939	-0.000046
	940	-0.000203
	941	-0.000422
	942	-0.000576
	943	-0.000957
	944	-0.002937
	945	-0.002340
	946	-0.000041
	947	-0.000181
	948	-0.000374
	949	-0.000514
	950	-0.000853
	951	-0.002673
	952	-0.002082
	953	-0.000021
	954	-0.000122
	955	-0.000249
	956	-0.000345
	957	-0.000553
	958	-0.001647
	959	-0.001288
	960	-0.000047
	961	-0.000207
	962	-0.000428
	963	-0.000581
	964	-0.000956
	965	-0.002881
	966	-0.002329
	967	-0.000041
	968	-0.000184
	969	-0.000381
	970	-0.000519
	971	-0.000853
	972	-0.002628
	973	-0.002074
	974	-0.000022
	975	-0.000125
	976	-0.000255
	977	-0.000351
	978	-0.000556
	979	-0.001624
	980	-0.001287
	981	-0.000047
	982	-0.000212
	983	-0.000437
	984	-0.000587
	985	-0.000955
	986	-0.002823
	987	-0.002320
	988	-0.000042
	989	-0.000188
	990	-0.000389
	991	-0.000525
	992	-0.000853
	993	-0.002580
	994	-0.002065
	995	-0.000022
	996	-0.000128
	997	-0.000261
	998	-0.000357
	999	-0.000560
	1000	-0.001601
	1001	-0.001288
	1002	-0.000048
	1003	-0.000218
	1004	-0.000447
	1005	-0.000595
	1006	-0.000956
	1007	-0.002762
	1008	-0.002310
	1009	-0.000042
	1010	-0.000193
	1011	-0.000398
	1012	-0.000533
	1013	-0.000855
	1014	-0.002529
	1015	-0.002057
	1016	-0.000023
	1017	-0.000131
	1018	-0.000269
	1019	-0.000365
	1020	-0.000565
	1021	-0.001577
	1022	-0.001289
	1023	-0.000049
	1024	-0.000224
	1025	-0.000460
	1026	-0.000604
	1027	-0.000957
	1028	-0.002699
	1029	-0.002302
	1030	-0.000043
	1031	-0.000199
	1032	-0.000411
	1033	-0.000543
	1034	-0.000856
	1035	-0.002474
	1036	-0.002049
	1037	-0.000023
	1038	-0.000135
	1039	-0.000278
	1040	-0.000374
	1041	-0.000571
	1042	-0.001552
	1043	-0.001292
	1044	-0.000050
	1045	-0.000232
	1046	-0.000475
	1047	-0.000615
	1048	-0.000959
	1049	-0.002633
	1050	-0.002295
	1051	-0.000044
	1052	-0.000206
	1053	-0.000425
	1054	-0.000554
	1055	-0.000859
	1056	-0.002415
	1057	-0.002039
	1058	-0.000023
	1059	-0.000139
	1060	-0.000289
	1061	-0.000385
	1062	-0.000578
	1063	-0.001527
	1064	-0.001296
	1065	-0.000051
	1066	-0.000242
	1067	-0.000494
	1068	-0.000629
	1069	-0.000962
	1070	-0.002564
	1071	-0.002287
	1072	-0.000044
	1073	-0.000213
	1074	-0.000442
	1075	-0.000567
	1076	-0.000861
	1077	-0.002349
	1078	-0.002028
	1079	-0.000024
	1080	-0.000144
	1081	-0.000301
	1082	-0.000398
	1083	-0.000587
	1084	-0.001499
	1085	-0.001301
	1086	-0.000052
	1087	-0.000252
	1088	-0.000517
	1089	-0.000645
	1090	-0.000964
	1091	-0.002489
	1092	-0.002279
	1093	-0.000045
	1094	-0.000221
	1095	-0.000462
	1096	-0.000581
	1097	-0.000861
	1098	-0.002275
	1099	-0.002012
	1100	-0.000024
	1101	-0.000147
	1102	-0.000314
	1103	-0.000413
	1104	-0.000595
	1105	-0.001468
	1106	-0.001304
	1107	-0.000052
	1108	-0.000262
	1109	-0.000543
	1110	-0.000663
	1111	-0.000964
	1112	-0.002407
	1113	-0.002265
	1114	-0.000044
	1115	-0.000228
	1116	-0.000483
	1117	-0.000596
	1118	-0.000859
	1119	-0.002188
	1120	-0.001988
	1121	-0.000024
	1122	-0.000149
	1123	-0.000326
	1124	-0.000427
	1125	-0.000601
	1126	-0.001429
	1127	-0.001303
	1128	-0.000051
	1129	-0.000270
	1130	-0.000569
	1131	-0.000680
	1132	-0.000960
	1133	-0.002311
	1134	-0.002239
	1135	-0.000043
	1136	-0.000232
	1137	-0.000503
	1138	-0.000609
	1139	-0.000850
	1140	-0.002083
	1141	-0.001948
	1142	-0.000023
	1143	-0.000147
	1144	-0.000333
	1145	-0.000437
	1146	-0.000602
	1147	-0.001376
	1148	-0.001289
	1149	-0.000049
	1150	-0.000273
	1151	-0.000591
	1152	-0.000693
	1153	-0.000946
	1154	-0.002193
	1155	-0.002192
	1156	-0.000039
	1157	-0.000230
	1158	-0.000516
	1159	-0.000615
	1160	-0.000829
	1161	-0.001951
	1162	-0.001883
	1163	-0.000020
	1164	-0.000139
	1165	-0.000330
	1166	-0.000438
	1167	-0.000590
	1168	-0.001298
	1169	-0.001254
	1170	-0.000043
	1171	-0.000265
	1172	-0.000598
	1173	-0.000694
	1174	-0.000913
	1175	-0.002040
	1176	-0.002104
	1177	-0.000032
	1178	-0.000215
	1179	-0.000510
	1180	-0.000605
	1181	-0.000787
	1182	-0.001779
	1183	-0.001778
	1184	-0.000015
	1185	-0.000122
	1186	-0.000309
	1187	-0.000421
	1188	-0.000557
	1189	-0.001182
	1190	-0.001180
	1191	-0.000031
	1192	-0.000237
	1193	-0.000571
	1194	-0.000668
	1195	-0.000849
	1196	-0.001834
	1197	-0.001956
	1198	-0.000018
	1199	-0.000182
	1200	-0.000468
	1201	-0.000564
	1202	-0.000712
	1203	-0.001555
	1204	-0.001614
	1205	-0.000006
	1206	-0.000091
	1207	-0.000260
	1208	-0.000372
	1209	-0.000489
	1210	-0.001012
	1211	-0.001049
	1212	-0.000010
	1213	-0.000179
	1214	-0.000488
	1215	-0.000592
	1216	-0.000736
	1217	-0.001555
	1218	-0.001710
	1219	0.000004
	1220	-0.000117
	1221	-0.000365
	1222	-0.000469
	1223	-0.000587
	1224	-0.001248
	1225	-0.001363
	1226	0.000008
	1227	-0.000042
	1228	-0.000173
	1229	-0.000279
	1230	-0.000378
	1231	-0.000778
	1232	-0.000850
	1233	0.000026
	1234	-0.000079
	1235	-0.000321
	1236	-0.000441
	1237	-0.000561
	1238	-0.001183
	1239	-0.001373
	1240	0.000039
	1241	-0.000018
	1242	-0.000187
	1243	-0.000297
	1244	-0.000398
	1245	-0.000880
	1246	-0.001016
	1247	0.000030
	1248	0.000028
	1249	-0.000047
	1250	-0.000133
	1251	-0.000213
	1252	-0.000473
	1253	-0.000566
	1254	0.000083
	1255	0.000072
	1256	-0.000057
	1257	-0.000190
	1258	-0.000300
	1259	-0.000772
	1260	-0.000890
	1261	0.000097
	1262	0.000135
	1263	0.000095
	1264	-0.000015
	1265	-0.000118
	1266	-0.000347
	1267	-0.000534
	1268	0.000067
	1269	0.000133
	1270	0.000137
	1271	0.000088
	1272	0.000019
	1273	-0.000089
	1274	-0.000208
	1275	0.000156
	1276	0.000257
	1277	0.000297
	1278	0.000192
	1279	0.000075
	1280	-0.000073
	1281	-0.000279
	1282	0.000145
	1283	0.000308
	1284	0.000416
	1285	0.000285
	1286	0.000165
	1287	0.000115
	1288	-0.000032
	1289	0.000088
	1290	0.000255
	1291	0.000350
	1292	0.000261
	1293	0.000168
	1294	0.000175
	1295	0.000064
	1296	0.000223
	1297	0.000482
	1298	0.000671
	1299	0.000503
	1300	0.000359
	1301	0.000465
	1302	0.000209
	1303	0.000223
	1304	0.000479
	1305	0.000707
	1306	0.000600
	1307	0.000475
	1308	0.000593
	1309	0.000429
	1310	0.000140
	1311	0.000364
	1312	0.000526
	1313	0.000511
	1314	0.000444
	1315	0.000592
	1316	0.000443
	1317	0.000425
	1318	0.000865
	1319	0.001267
	1320	0.001057
	1321	0.000736
	1322	0.000708
	1323	0.000605
	1324	0.000445
	1325	0.000760
	1326	0.001051
	1327	0.001069
	1328	0.001029
	1329	0.001139
	1330	0.001055
	1331	0.000282
	1332	0.000555
	1333	0.000664
	1334	0.000723
	1335	0.000861
	1336	0.001145
	1337	0.000974
	1338	0.000946
	1339	0.001544
	1340	0.001924
	1341	0.001814
	1342	0.001650
	1343	0.001377
	1344	0.001206
	1345	0.000975
	1346	0.001402
	1347	0.001319
	1348	0.001146
	1349	0.001329
	1350	0.001678
	1351	0.001521
	1352	0.000589
	1353	0.001083
	1354	0.000821
	1355	0.000620
	1356	0.000723
	1357	0.001214
	1358	0.000994
	1359	0.001688
	1360	0.002607
	1361	0.002078
	1362	0.001463
	1363	0.001472
	1364	0.001831
	1365	0.001405
	1366	0.001581
	1367	0.002439
	1368	0.001668
	1369	0.000937
	1370	0.000884
	1371	0.001398
	1372	0.001101
	1373	0.001464
	1374	0.002168
	1375	0.001396
	1376	0.000691
	1377	0.000594
	1378	0.001053
	1379	0.000761
	1380	0.000000
	1381	0.000000
	1382	0.000000
	1383	-0.000000
	1384	-0.000000
	1385	-0.000000
	1386	-0.000000
	1387	-0.000000
	1388	-0.000000
	1389	-0.000000
	1390	-0.000000
	1391	-0.000000
	1392	-0.000000
	1393	-0.000000
	1394	-0.000000
	1395	-0.000000
	1396	-0.000000
	1397	-0.000000
	1398	-0.000000
	1399	-0.000000
	1400	-0.000000
	1401	-0.000000
	1402	-0.000000
	1403	-0.000000
	1404	-0.000000
	1405	-0.000000
	1406	-0.000000
	1407	-0.000000
	1408	-0.000000
	1409	-0.000000
	1410	-0.000000
	1411	-0.000000
	1412	-0.000000
	1413	-0.000000
	1414	-0.000000
	1415	-0.000000
	1416	-0.000000
	1417	-0.000000
	1418	-0.000000
	1419	-0.000000
	1420	-0.000000
	1421	-0.000000
	1422	-0.000000
	1423	-0.000000
	1424	-0.000000
	1425	-0.000000
	1426	-0.000000
	1427	-0.000000
	1428	-0.000000
	1429	-0.000000
	1430	-0.000000
	1431	-0.000000
	1432	-0.000000
	1433	-0.000000
	1434	-0.000000
	1435	-0.000000
	1436	-0.000000
	1437	-0.000000
	1438	-0.000000
	1439	-0.000000
	1440	-0.000000
	1441	-0.000000
	1442	-0.000000
	1443	-0.000000
	1444	-0.000000
	1445	-0.000000
	1446	-0.000000
	1447	-0.000000
	1448	-0.000000
	1449	-0.000000
	1450	-0.000000
	1451	-0.000000
	1452	-0.000000
	1453	-0.000000
	1454	-0.000000
	1455	-0.000000
	1456	-0.000000
	1457	-0.000000
	1458	-0.000000
	1459	-0.000000
	1460	-0.000000
	1461	-0.000000
	1462	-0.000000
	1463	-0.000000
	1464	-0.000000
	1465	-0.000000
	1466	-0.000000
	1467	-0.000000
	1468	-0.000000
	1469	-0.000000
	1470	-0.000199
	1471	-0.001069
	1472	-0.001839
	1473	-0.000403
	1474	-0.000350
	1475	-0.000490
	1476	-0.000570
	1477	-0.000378
	1478	-0.000534
	1479	-0.000584
	1480	-0.000404
	1481	-0.000586
	1482	-0.000625
	1483	-0.000423
	1484	-0.000626
	1485	-0.000638
	1486	-0.000432
	1487	-0.000648
	1488	-0.000644
	1489	-0.000435
	1490	-0.000660
	1491	-0.000643
	1492	-0.000434
	1493	-0.000665
	1494	-0.000637
	1495	-0.000430
	1496	-0.000664
	1497	-0.000628
	1498	-0.000424
	1499	-0.000658
	1500	-0.000617
	1501	-0.000417
	1502	-0.000649
	1503	-0.000603
	1504	-0.000408
	1505	-0.000638
	1506	-0.000589
	1507	-0.000399
	1508	-0.000624
	1509	-0.000572
	1510	-0.000388
	1511	-0.000609
	1512	-0.000555
	1513	-0.000377
	1514	-0.000591
	1515	-0.000536
	1516	-0.000365
	1517	-0.000571
	1518	-0.000515
	1519	-0.000351
	1520	-0.000549
	1521	-0.000492
	1522	-0.000336
	1523	-0.000524
	1524	-0.000466
	1525	-0.000319
	1526	-0.000496
	1527	-0.000438
	1528	-0.000300
	1529	-0.000464
	1530	-0.000407
	1531	-0.000278
	1532	-0.000430
	1533	-0.000373
	1534	-0.000254
	1535	-0.000392
	1536	-0.000336
	1537	-0.000227
	1538	-0.000352
	1539	-0.000301
	1540	-0.000203
	1541	-0.000312
	1542	-0.000255
