534	0.16503260838970604	-0.5761903265907171	0.36628869048492313	0	0	0	-0.4653221084428952	0	0	0.44426325611414313
2247	-0.015631387161101486	-0.04413885999412166	0.04139232254520807	0	0	0	-0.06451318233286506	0	0	0.04564927258353119
537	0.4770688279751583	-0.772842212722795	0.5516863063018999	0	0	0	0.10581365031855335	0	0	0.5952106308318063
2252	-0.04452248457699855	-0.03992741620838812	0.07668177740183166	0	0	0	0.015579046156522811	0	0	0.07300445890331371
540	0.7465539921168108	-0.8088812567060073	0.5118071393811899	0	0	0	0.20797158466730323	0	0	0.5085946034357582
2257	-0.071037607569716	-0.025550283118716006	0.09288128299285077	0	0	0	0.05850075585722914	0	0	0.08696240695905454
543	0.7541225380673918	-0.7067457847923271	0.4205013774534084	0	0	0	-0.07904547883027803	0	0	0.3486948205304636
2262	-0.09951479406409074	-0.011095172665198548	0.11381251785922093	0	0	0	-0.03766726862169985	0	0	0.091442260320868
546	0.6168328479880709	-0.5646733136309204	0.29943722137128825	0	0	0	0.03358448378171475	0	0	0.22125341461840153
2267	-0.1317859403158238	-0.005624571639439189	0.12536202321459583	0	0	0	0.026335449362311504	0	0	0.09490407116840847
549	0.47120053949129176	-0.40596584598902297	0.1950445222190648	0	0	0	-0.007006200433273972	0	0	0.13033781569387382
2272	-0.13544730603871516	0.0019552381163939134	0.13649529841643	0	0	0	-0.011938736249101089	0	0	0.0971152407041919
552	0.31738638473661523	-0.2793108326854366	0.12848120119260395	0	0	0	-0.0019254007461621471	0	0	0.07373328322863518
2277	-0.16793304128749684	-0.0010738489585247798	0.1622525728271536	0	0	0	-0.004766985082722834	0	0	0.09736758793275772
555	0.20684463942786588	-0.1815700627395881	0.07649511508361921	0	0	0	0.0023093667377636663	0	0	0.0408034881070733
2282	-0.1821877500820684	0.0002575746413841025	0.16805245513487976	0	0	0	0.010408733081833219	0	0	0.09843713267977912
558	0.1301456057451219	-0.1140343483225388	0.045472623023349756	0	0	0	5.895296407375518e-05	0	0	0.022178219571230107
2287	-0.19233592420974213	0.0013876344915064076	0.18213213769541753	0	0	0	-0.0008384554099271701	0	0	0.09894611760652028
561	0.07886534680413976	-0.06989769421399823	0.026855565905182566	0	0	0	-0.0003027101762727164	0	0	0.011875873024714047
2292	-0.21210725015056178	-7.201184316745236e-05	0.20142412794908957	0	0	0	-0.005875742242524526	0	0	0.09880083503020767
564	0.04676237828075404	-0.04194557704341155	0.015467732811484287	0	0	0	1.6764585136636505e-05	0	0	0.006309119825354675
2297	-0.23220515556677138	-0.001204623731200197	0.21627242009228814	0	0	0	0.00014783824527376803	0	0	0.0987421560164855
567	0.02734062018291939	-0.02473194892414943	0.008755321299932414	0	0	0	7.28689284892894e-05	0	0	0.003334047518441469
2302	-0.2481140752364067	-0.0010577072189370297	0.2283967709580598	0	0	0	0.00379503428857261	0	0	0.0988555884877795
570	0.01578012843011021	-0.014387613367134634	0.004924536018813159	0	0	0	2.175103233458042e-05	0	0	0.001753487852209704
2307	-0.26324053329823993	-0.000708223352609376	0.24207333957551777	0	0	0	0.0015943590937564209	0	0	0.09889239748729413
573	0.009000996926325713	-0.008282181188364334	0.002758077594758013	0	0	0	-2.4270492737288474e-06	0	0	0.0009186331918258813
2312	-0.28045657638442345	-0.0008487848044963713	0.25757198468349046	0	0	0	-0.001463865345376673	0	0	0.09878011091931296
576	0.005086377557285741	-0.0047258536332395636	0.0015351893045286661	0	0	0	-2.7119721269822265e-06	0	0	0.00048005018822020124
2317	-0.299268739870265	-0.0012696513017886974	0.27301852101866053	0	0	0	-0.0019002730556469903	0	0	0.09861876071402122
579	0.0028543928654465997	-0.002676425889566523	0.0008488800011663879	0	0	0	3.3690038458640305e-07	0	0	0.00025052093211938516
2322	-0.3180613411129286	-0.0015556055984731235	0.2873783291751001	0	0	0	-0.00034965926691519616	0	0	0.09849945009968868
582	0.0015933887642290434	-0.0015063346209821106	0.0004670587088033003	0	0	0	1.1173887749570905e-06	0	0	0.00013065799070117608
2327	-0.33612397925056575	-0.001573401784829421	0.3009920377243543	0	0	0	0.0011115322403437882	0	0	0.09843131626688936
