2623	-3.2646875277989307e-31	-6.121289114622995e-32	-1.6323437638994654e-31
2627	7.94446641402089e-32	-1.3383566174841083e-31	-5.558198516847098e-31
2631	2.7408024028238035e-31	-1.0804371692374762e-31	-2.8779310378141414e-31
2635	3.1294533570083693e-32	-1.0804371692374762e-31	-1.258935930630602e-30
2639	0	-1.7218901401882136e-31	-1.2791183898541014e-30
2643	-1.8193867643070602e-32	-1.282206697845495e-31	-6.720655591789302e-31
2647	3.4496211862875246e-31	-1.4463783142827132e-31	-7.009037348599666e-31
2651	3.449621186287521e-31	-1.4463783142827121e-31	-7.009037348599664e-31
2655	1.9287465841239013e-31	-1.333033488136085e-31	-6.695602882483936e-31
2659	6.163194630827099e-29	4.709624821962906e-31	4.390274386564436e-29
2663	6.153265421584432e-29	4.695695322395458e-31	4.3930526150566277e-29
2667	6.153265421584423e-29	4.695695322395448e-31	4.393052615056625e-29
2671	6.153265421584427e-29	4.695695322395568e-31	4.393052615056633e-29
2675	6.814943170868955e-29	4.436811960201142e-31	6.310132565619403e-29
2679	6.814943170868957e-29	4.436811960201145e-31	6.310132565619403e-29
2683	7.224171582075399e-29	1.2282373567900105e-30	4.166723527598478e-29
2687	7.2241715820754e-29	1.2282373567900108e-30	4.166723527598476e-29
2691	7.178557542406738e-29	1.2268042675011514e-30	4.137858496059779e-29
2695	7.178557542406737e-29	1.2268042675011519e-30	4.137858496059778e-29
2699	7.178557542406735e-29	1.3082608304416236e-30	4.1266582186554624e-29
2703	7.178557542406726e-29	1.3082608304416222e-30	4.1266582186554596e-29
2707	7.187513020203024e-29	1.3081512483750755e-30	4.1277507769208026e-29
2711	7.187513020203018e-29	1.3081512483750732e-30	4.127750776920799e-29
2715	7.187513020203017e-29	1.3081512483750721e-30	4.127750776920799e-29
534	0.16503260838972048	-0.5761903265906066	0.36628869048471396
2168	-0.015631387161092095	-0.044138859994110755	0.041392322545180237
537	0.47706882797566863	-0.772842212722694	0.5516863063023419
2173	-0.04452248457701551	-0.0399274162083291	0.07668177740190565
540	0.7465539921149592	-0.8088812567070196	0.5118071393798787
2178	-0.07103760756984817	-0.02555028311899427	0.09288128299235814
543	0.754122538067955	-0.7067457847928896	0.42050137745567456
2183	-0.09951479406392141	-0.011095172665165375	0.11381251785996496
546	0.616832847989582	-0.5646733136327949	0.29943722137062967
2188	-0.13178594031576382	-0.005624571639632599	0.12536202321311626
549	0.47120053949267104	-0.4059658459899832	0.19504452222039872
2193	-0.13544730603848848	0.001955238116506584	0.13649529841765135
552	0.31738638473996517	-0.27931083268889545	0.12848120119537593
2198	-0.16793304128881886	-0.001073848958554971	0.16225257282917283
555	0.20684463943033235	-0.18157006274154938	0.07649511508215721
2203	-0.18218775008082128	0.00025757464134887965	0.1680524551236035
558	0.13014560574430686	-0.11403434832124175	0.04547262302350735
2208	-0.1923359242048787	0.0013876344916768225	0.18213213770370207
561	0.07886534681476118	-0.06989769422502558	0.02685556591440602
2213	-0.21210725018427004	-7.20118425431281e-05	0.20142412802259455
564	0.04676237830275226	-0.04194557706544962	0.015467732821577602
2218	-0.23220515565364486	-0.0012046237303180052	0.21627242012216227
567	0.027340620202911132	-0.024731948943025817	0.008755321304971966
2223	-0.24811407529370674	-0.0010577072189203512	0.22839677082339846
570	0.015780128442995405	-0.014387613378463532	0.004924536021172212
2228	-0.26324053325083785	-0.0007082233528711591	0.24207333938180065
573	0.00900099693288986	-0.008282181193872749	0.0027580775961911445
2233	-0.280456576267666	-0.0008487848047035526	0.2575719845949706
576	0.0050863775602072265	-0.004725853635693813	0.0015351893054453738
2238	-0.2992687397680027	-0.0012696513019857148	0.2730185210752907
579	0.0028543928665865433	-0.0026764258905609753	0.0008488800016077554
2243	-0.3180613410664462	-0.0015556055986000715	0.28737832927994533
582	0.0015933887646032551	-0.0015063346213202218	0.0004670587089454457
2248	-0.33612397924043463	-0.0015734017848234695	0.3009920377809862
585	0.0008858448027829046	-0.0008437403953833802	0.00025630940973782394
2253	-0.3538410389379441	-0.001448747014230217	0.3147080741352701
588	0.0004912644115092183	-0.00047127644418966386	0.00014065170036786965
2258	-0.3720228829246037	-0.001351475608839279	0.3292117839593401
591	0.00027260884794307066	-0.0002633830459549836	7.747895229324017e-05
2263	-0.3914735887092074	-0.0013588709369910413	0.34509098208512035
594	0.00015173925703551014	-0.00014762611367390716	4.284622942471638e-05
2268	-0.4119175343916151	-0.0014489477457510338	0.36052033741290296
597	8.85719799026878e-05	-8.465986584171105e-05	2.129544304120562e-05
2273	-0.3470320656322978	-0.0014753417757063516	0.2584156411948826
600	5.6955319330702546e-05	-5.0839669565095736e-05	7.85887531760346e-06
2278	-0.10815611281231735	-0.001236530629317394	-0.0199798367115795
603	5.2091041616711494e-05	-4.570117114598492e-05	6.815863255734095e-06
2283	-0.04866342541500163	-0.0011246819448284956	-0.029245155631986677
102	-0.02976434351610502	-0.008052244605982032	0.25908028003562755
105	-0.024118430844973112	0.04245395615609844	0.2609214292714301
108	-0.024723425236897082	0.02173368204250105	0.26699767088559617
111	-0.06093945483700489	3.2684784727308546e-05	0.2709481831441646
114	-0.0065972285937668605	0.012329855180838921	0.20210515649136773
117	-0.014769199459936586	0.003728888859931132	0.2326051802935104
120	-0.03137408775161432	-0.002622782491067784	0.22306997428552708
123	-0.011068169106784539	0.0019178432406163387	0.206969465573356
126	-0.011273979894481772	0.0006675603227012365	0.21556411761930433
129	-0.019831970674143717	-0.0015650371583137315	0.21834528284787885
132	-0.019231976640775323	-0.001041771735193542	0.21366891928495926
135	-0.01531456726002468	0.00012555957130462838	0.21139302312847083
138	-0.014603167216535009	0.0003011266524314698	0.21293933826488268
141	-0.016407735073326494	-0.00013122144760596593	0.21469451380020865
144	-0.017831538048269115	-0.00039510170505405694	0.21481187032278612
147	-0.017836441589759867	-0.0002924899654045124	0.21395201637895433
150	-0.017126356615708976	-4.817234482385717e-05	0.2133099432579295
153	-0.016673073729296682	0.00010537661504568986	0.213412705427118
156	-0.01694567469425999	0.00010716942291909883	0.21419952115376895
159	-0.01803494895330211	2.3155540050775304e-05	0.2156099014341571
162	-0.01892569079884804	-5.857272421818371e-05	0.2127717411717277
165	0.062137013094804	-1.915277320134823e-05	0.04190846638204622
168	0.20819294525670567	0.00016363548921725072	-0.22976858350404836
171	0.10118825425711796	0.00010895374572248105	-0.10673960121343717
246	-0.28391147928706956	-2.2018812866515325	-1.0089109283389273
249	-0.6604483308789748	-2.020045215999897	-1.1127105075553017
252	-0.747690970892871	-1.0940487382633204	-0.7112153524747475
255	-0.5408889598616674	-0.49670573402074386	-0.4019998850359698
258	-0.32579787849833025	-0.2139274065050648	-0.2086271712540616
261	-0.18593309955277626	-0.08886899402118495	-0.10015037225363187
264	-0.09479900066686014	-0.03578920681377195	-0.049394353474930625
267	-0.04723420964778485	-0.014555598304185456	-0.02252614974622884
270	-0.022920930149475254	-0.005945433843254752	-0.010311520124641867
273	-0.01076508423929902	-0.002410649554741227	-0.004713204040709334
276	-0.004966248946776855	-0.0009792033929175302	-0.002115386000856458
279	-0.002266048411748699	-0.0003998173853309309	-0.000936994490008248
282	-0.001022994382926111	-0.00016349224132531333	-0.0004131609442988904
285	-0.00045712445202722825	-6.676853047479474e-05	-0.0001816315168201798
288	-0.0002025928273332868	-2.7244642725948793e-05	-7.946365873632708e-05
291	-8.924426307556132e-05	-1.1124440672447503e-05	-3.457874430826151e-05
294	-3.913443071339079e-05	-4.549058569010306e-06	-1.4985366721001486e-05
297	-1.710415512883713e-05	-1.863654838139408e-06	-6.481481617420206e-06
300	-7.46602195202966e-06	-7.658758066118042e-07	-2.8058878142158233e-06
303	-3.26910696694583e-06	-3.1702028085277517e-07	-1.221910408761125e-06
306	-1.4405261423948431e-06	-1.3255400009103376e-07	-5.359577409664412e-07
309	-6.65044038292172e-07	-5.687315183653732e-08	-2.1653065495875637e-07
312	-3.3276777413857507e-07	-2.5110017479574004e-08	-6.790729223645661e-08
315	-2.864528321135772e-07	-2.0971322374650885e-08	-5.541837159522992e-08
606	0.07582343032613867	1.6755801499805953	1.8657902597247233
609	0.21925505718938387	3.074577545353535	2.7702786830008135
612	0.520420947733214	4.464185503130366	3.5078472488905454
615	0.5366627348743596	5.4668949080646145	3.781002281463925
618	0.15940797033369042	5.892441637904362	3.5833512907409943
621	0.21962971666850073	6.233825180306454	3.326335614472208
624	-0.025966532455269847	6.364624716646561	3.3065967048712137
627	-0.10707990945654935	6.463727596230209	3.138605387674753
630	-0.09110185538083722	6.536290693840327	3.0515416919098075
633	-0.13676763526529517	6.563037947567593	3.052068080787512
636	-0.18540546206101294	6.576395326321052	3.039205680800391
639	-0.18800902155637816	6.594039741563792	3.0087491582380412
642	-0.1724972711791425	6.610634208211684	2.99586374318367
645	-0.16950943041383867	6.620464654396668	3.004457037378287
648	-0.1785879429443228	6.625523574501413	3.0169299148093836
651	-0.18619037203300037	6.6300571477327495	3.021933652096727
654	-0.18580038473693375	6.635701753968182	3.020907507653751
657	-0.18095287135352092	6.641272913629668	3.0199623089948564
660	-0.17930196014696392	6.644363437402325	3.0223382398711607
663	-0.18847650938265945	6.641851745490014	3.0266462786462864
666	-0.20297364842550766	6.630740531039158	3.022653766203156
669	0.46743217711413515	6.671905776067778	2.40784546359605
672	4.9968158018314766	7.0779538334411125	-1.9579790244259334
675	6.869240111687839	7.266023071165592	-2.475616606253496
678	0.010672729501240897	0.01705482413822821	0.07383963269643261
681	0.0745611114914003	0.05428667620623244	0.2591931705636875
684	0.2804694280526394	0.09478745380370868	0.5540088431030992
687	0.6084204095910254	0.11293371644752036	0.9161139490550818
690	0.9395788825320569	0.1038835798082787	1.2547060483667918
693	1.3712924795466042	0.10085060989954849	1.57434124103775
696	1.7391588232031958	0.07675992079509251	1.9184031419296947
699	2.1378111323256586	0.06470129839738942	2.2093068081192504
702	2.546969385647167	0.05786688192122572	2.505161018406859
705	2.9327407810033006	0.04859892586219015	2.8104131189421144
708	3.312061960048451	0.041379133840413466	3.1052777310712094
711	3.698631172827003	0.038431541742796255	3.3913877743867005
714	4.087862317086385	0.03739757452283889	3.6788506168918564
717	4.473008779338675	0.03613888349151144	3.97036288703488
720	4.853893862867193	0.03452647923372728	4.262667653572451
723	5.233818484089624	0.03329157991095624	4.55300755143977
726	5.614843872756191	0.03281746025955465	4.841414201143555
729	5.996315727043813	0.03294620575219217	5.129395144656242
732	6.375491579872611	0.03338219227282585	5.418184414148603
735	6.74775723434574	0.03411398929730232	5.708093339046945
738	7.1109855096652455	0.0354340134965716	5.99399518584303
741	7.663443198725349	0.03164478158738401	5.986579910059928
744	8.896226023631964	-0.007347609224741185	5.2440730867335645
747	9.283752275607295	-0.02528791993438821	5.175083826048932
318	0.12769574984772952	0.2191184430239661	-0.5182260084263081
321	0.3777727105909035	0.1927176899174017	-0.8866040887299651
324	0.6298825743037157	0.13867545243208385	-1.0164753952990169
327	0.9280853665962077	0.05173797452376014	-1.2049921149531537
330	1.2644271957489044	0.024505673698075138	-1.3113807230617027
333	1.3028245889406012	-0.03957161741606894	-1.422854949451902
336	1.62573116601186	-0.003741066106293332	-1.6885417260948723
339	1.7594936857869035	-0.014961114718329267	-1.7562692754011375
342	1.848227532873873	-0.025480027996715532	-1.9097063900907123
345	2.0318270925728315	-0.010384878037826525	-2.117467598980243
348	2.2171687798676833	0.0012001562130534876	-2.2816642336737365
351	2.3588157733691317	-0.00025899192144386346	-2.41938991096587
354	2.4912794800701348	-0.0038379499996087987	-2.573815843690893
357	2.643731011354245	-0.0024911658091771264	-2.7477110867947836
360	2.811274354153223	0.001686017121137284	-2.922112144619781
363	2.977577206718774	0.004495278768555299	-3.0865036462492466
366	3.1354322144104265	0.004581815871913505	-3.2442983174557125
369	3.288743184544958	0.003215930396948599	-3.4040760588951127
372	3.445797014192587	0.0021204503971636954	-3.5727638400536486
375	3.6149302246761845	0.0020808084733603557	-3.7562526548516586
378	3.793502781937004	0.002872200673012443	-3.9359087368111125
381	3.103924896378317	0.0030757741962581012	-2.918130091435358
384	0.6353639065471642	0.000989285993244478	-0.0912355379793206
387	0.018770232809747107	3.3347728904920896e-05	0.0023243762372441193
